ContractID,ContractType,Department,VendorID,ContractValue,PaymentTerms,Payment_Method,TransactionDate,IsFraud
349,Construction,Bridge and Highway,v2,50377.88,Net 60,Credit Card,2023-06-17,false
350,Construction,Transportation,v5,67919.38,Net 30,Bank Transfer,2023-01-03,false
351,Supply,Engineering,v2,78881.21,Net 60,Bank Transfer,2023-04-21,false
352,Services,Engineering,v1,40966.61,Net 30,Bank Transfer,2023-02-09,false
353,Services,Airport,v2,24003.73,Net 45,Bank Transfer,2023-09-13,false
354,Maintenance,Bridge and Highway,v3,25825.93,Net 45,Credit Card,2023-09-15,true
355,Supply,Public Works,v5,78317.47,Net 60,PayPal,2023-08-14,false
356,Services,Airport,v3,29198.14,Net 45,PayPal,2023-08-23,false
357,Services,Transportation,v5,31057.65,Net 30,Credit Card,2023-03-26,true
358,Maintenance,Port,v4,31687.96,Net 45,Credit Card,2023-06-11,false
359,Services,Engineering,v1,45516.08,Net 30,Bank Transfer,2023-07-20,false
360,Construction,Airport,v3,11319.47,Net 45,Credit Card,2023-10-19,false
361,Construction,Engineering,v2,98333.85,Net 60,Credit Card,2023-10-23,true
362,Supply,Engineering,v2,47427.07,Net 60,Bank Transfer,2023-08-14,true
363,Maintenance,Bridge and Highway,v1,14920.38,Net 30,Bank Transfer,2023-10-02,true
364,Maintenance,Engineering,v3,69930.96,Net 60,Credit Card,2023-08-21,false
365,Services,Transportation,v5,31015.85,Net 30,Credit Card,2023-06-17,true
366,Construction,Airport,v2,26651.53,Net 60,PayPal,2023-03-08,false
367,Supply,Transportation,v5,80075.38,Net 60,Credit Card,2023-09-07,false
368,Supply,Bridge and Highway,v1,97352.47,Net 45,Credit Card,2023-05-04,false
369,Services,Bridge and Highway,v1,64489.58,Net 30,Bank Transfer,2023-10-12,false
370,Services,Airport,v3,49647.32,Net 45,PayPal,2023-01-12,true
371,Maintenance,Transportation,v4,67272.29,Net 30,Credit Card,2023-01-19,true
372,Services,Airport,v2,38741.9,Net 60,Bank Transfer,2023-01-08,false
373,Maintenance,Transportation,v3,57093.89,Net 60,Bank Transfer,2023-08-25,true
374,Construction,Public Works,v3,95087.22,Net 30,Bank Transfer,2023-10-07,false
375,Maintenance,Public Works,v5,14725.68,Net 30,Credit Card,2023-06-07,true
376,Supply,Transportation,v1,83359.75,Net 30,Bank Transfer,2023-06-30,true
377,Services,Engineering,v1,72982.48,Net 30,Credit Card,2023-05-26,false
378,Maintenance,Public Works,v1,40658.03,Net 45,Credit Card,2023-08-21,true
379,Construction,Transportation,v4,58559.36,Net 45,Credit Card,2023-05-29,false
380,Construction,Public Works,v4,78069.9,Net 60,Credit Card,2023-04-30,true
381,Supply,Public Works,v5,11884.74,Net 60,PayPal,2023-09-30,true
382,Construction,Bridge and Highway,v3,45189.84,Net 60,Bank Transfer,2022-12-18,false
383,Maintenance,Public Works,v5,84828.79,Net 30,Credit Card,2023-02-05,true
384,Supply,Transportation,v1,20679.3,Net 30,Bank Transfer,2023-08-17,false
385,Services,Public Works,v2,27415.22,Net 45,Credit Card,2023-03-09,false
386,Construction,Public Works,v3,31155.96,Net 45,Bank Transfer,2023-09-27,true
387,Construction,Port,v3,61736.35,Net 30,Bank Transfer,2023-05-24,true
388,Construction,Transportation,v4,53349.79,Net 45,Bank Transfer,2022-12-31,true
389,Supply,Engineering,v4,50781.87,Net 60,Credit Card,2023-08-24,false
390,Services,Port,v1,40556.25,Net 45,Credit Card,2023-04-30,true
391,Supply,Public Works,v5,78978.24,Net 45,Bank Transfer,2023-01-01,true
392,Construction,Port,v4,29236.67,Net 45,Credit Card,2022-11-22,false
393,Construction,Airport,v5,78024.18,Net 45,Bank Transfer,2023-01-13,true
394,Services,Bridge and Highway,v5,55424.88,Net 45,Credit Card,2023-01-15,false
395,Construction,Engineering,v4,86807.96,Net 60,PayPal,2023-04-24,false
396,Supply,Bridge and Highway,v2,42513.14,Net 60,Bank Transfer,2023-09-28,false
397,Construction,Airport,v3,62208.56,Net 30,Credit Card,2022-12-09,true
398,Supply,Airport,v4,92696.49,Net 60,PayPal,2023-01-29,false
399,Services,Engineering,v2,59906.33,Net 60,PayPal,2023-08-30,true
400,Construction,Bridge and Highway,v5,70036.13,Net 60,Bank Transfer,2023-04-10,false
401,Construction,Bridge and Highway,v2,56488.21,Net 30,PayPal,2023-04-22,true
402,Construction,Engineering,v5,54813.8,Net 45,Bank Transfer,2023-02-09,false
403,Construction,Port,v3,11786.96,Net 45,PayPal,2023-03-15,true
404,Maintenance,Airport,v2,33744.96,Net 45,PayPal,2022-12-09,true
405,Supply,Transportation,v1,18780.8,Net 60,PayPal,2023-09-13,false
406,Supply,Public Works,v2,90213.95,Net 60,Bank Transfer,2022-12-04,true
407,Maintenance,Engineering,v3,78934.37,Net 60,PayPal,2023-02-03,true
408,Construction,Port,v2,23749.57,Net 30,Credit Card,2023-07-14,true
409,Maintenance,Airport,v2,27262.77,Net 45,Bank Transfer,2023-06-12,false
410,Services,Bridge and Highway,v1,19035.14,Net 30,Bank Transfer,2023-03-24,true
411,Services,Transportation,v5,53976.31,Net 60,Bank Transfer,2023-01-04,false
412,Maintenance,Bridge and Highway,v2,38449.76,Net 30,Bank Transfer,2022-11-29,false
413,Maintenance,Public Works,v5,23603.67,Net 30,Bank Transfer,2022-12-14,false
414,Construction,Port,v5,74992.26,Net 45,PayPal,2023-05-10,true
415,Construction,Port,v2,92340.31,Net 30,Credit Card,2023-03-24,false
416,Construction,Transportation,v5,94168.93,Net 45,Credit Card,2022-11-08,false
417,Construction,Public Works,v1,96154.73,Net 30,Bank Transfer,2023-02-16,false
418,Construction,Bridge and Highway,v2,42318.9,Net 30,Bank Transfer,2023-05-11,false
419,Supply,Public Works,v3,88716.27,Net 45,Credit Card,2022-11-30,false
420,Supply,Public Works,v5,54712.53,Net 60,PayPal,2023-03-07,false
421,Supply,Engineering,v4,41024.68,Net 45,PayPal,2023-03-20,false
422,Maintenance,Airport,v4,88096.24,Net 60,PayPal,2022-12-05,true
423,Maintenance,Bridge and Highway,v2,19192.66,Net 45,Bank Transfer,2022-11-07,false
424,Construction,Airport,v5,15363.43,Net 30,PayPal,2023-02-17,false
425,Construction,Bridge and Highway,v4,87396.41,Net 45,Credit Card,2023-09-30,true
426,Construction,Bridge and Highway,v2,63684.29,Net 45,Credit Card,2023-09-01,true
427,Maintenance,Engineering,v1,15938.09,Net 30,Credit Card,2022-12-21,false
428,Construction,Public Works,v3,17043.78,Net 30,Credit Card,2023-02-25,true
429,Maintenance,Public Works,v3,10497.1,Net 45,PayPal,2023-10-29,true
430,Maintenance,Bridge and Highway,v5,89013.62,Net 60,Bank Transfer,2023-08-13,true
431,Maintenance,Bridge and Highway,v2,24305.24,Net 45,Credit Card,2023-05-22,true
432,Construction,Port,v5,91530.07,Net 45,PayPal,2023-01-17,true
433,Construction,Public Works,v1,20030.76,Net 30,Credit Card,2023-01-16,true
434,Construction,Airport,v5,56653.05,Net 30,Bank Transfer,2023-06-09,true
435,Construction,Transportation,v4,89430.46,Net 30,Bank Transfer,2022-11-20,true
436,Services,Bridge and Highway,v2,62418.41,Net 30,Credit Card,2023-01-01,false
437,Maintenance,Transportation,v3,85452.35,Net 45,Bank Transfer,2023-05-25,true
438,Supply,Bridge and Highway,v3,19868.51,Net 60,Credit Card,2022-12-31,false
439,Supply,Engineering,v2,38915.4,Net 30,PayPal,2023-02-19,true
440,Maintenance,Public Works,v5,35883.86,Net 45,Credit Card,2023-10-29,false
441,Construction,Airport,v2,33114.8,Net 45,PayPal,2023-09-10,true
442,Supply,Airport,v2,79073.86,Net 30,Credit Card,2023-03-08,false
443,Supply,Port,v2,43789.59,Net 30,Bank Transfer,2023-02-07,false
444,Construction,Port,v3,62593.12,Net 60,Credit Card,2023-08-11,false
445,Services,Bridge and Highway,v2,39999.22,Net 60,PayPal,2023-08-17,false
446,Construction,Public Works,v3,23255.99,Net 60,PayPal,2023-01-26,false
447,Maintenance,Bridge and Highway,v4,12610.38,Net 30,Bank Transfer,2022-12-16,true
448,Construction,Transportation,v1,46379.55,Net 60,Credit Card,2022-11-29,true
449,Services,Airport,v4,22914.11,Net 30,Credit Card,2023-07-25,true
450,Services,Public Works,v4,11151.85,Net 60,PayPal,2023-03-05,true
451,Supply,Engineering,v2,59925.19,Net 60,Bank Transfer,2023-06-27,false
452,Services,Transportation,v3,33387.96,Net 30,Bank Transfer,2023-03-27,false
453,Maintenance,Public Works,v1,65880.09,Net 45,Bank Transfer,2023-03-31,false
454,Construction,Engineering,v3,80729.13,Net 45,PayPal,2023-05-09,true
455,Maintenance,Bridge and Highway,v1,64840.97,Net 45,PayPal,2023-07-11,false
456,Maintenance,Airport,v1,70860.39,Net 60,Credit Card,2023-09-14,true
457,Maintenance,Port,v1,99924.16,Net 60,PayPal,2023-07-04,false
458,Maintenance,Airport,v4,59522.26,Net 30,PayPal,2023-01-25,false
459,Services,Port,v4,61817.79,Net 60,PayPal,2023-08-16,true
460,Maintenance,Bridge and Highway,v2,98785.28,Net 60,Credit Card,2022-11-04,false
461,Supply,Engineering,v4,80221.79,Net 45,Credit Card,2023-08-12,true
462,Maintenance,Port,v5,31191.35,Net 60,Credit Card,2023-10-23,false
463,Construction,Bridge and Highway,v4,16802.83,Net 45,PayPal,2023-09-14,false
464,Construction,Public Works,v5,48315.04,Net 45,PayPal,2023-04-28,true
465,Maintenance,Engineering,v5,39643.48,Net 30,Credit Card,2023-05-29,true
466,Supply,Port,v2,99488.37,Net 60,Credit Card,2023-04-07,false
467,Construction,Transportation,v2,24717.63,Net 60,PayPal,2023-01-17,false
468,Construction,Airport,v4,37623.19,Net 45,Bank Transfer,2023-04-07,false
469,Maintenance,Port,v5,96608.73,Net 45,Bank Transfer,2023-03-28,true
470,Construction,Port,v3,70041.06,Net 30,Credit Card,2023-02-27,true
471,Maintenance,Airport,v2,80998.0,Net 30,Credit Card,2023-07-25,true
472,Services,Bridge and Highway,v4,71622.9,Net 45,Credit Card,2023-08-21,false
473,Construction,Airport,v2,96666.26,Net 30,PayPal,2023-10-29,true
474,Maintenance,Public Works,v4,66382.3,Net 30,Credit Card,2023-03-22,true
475,Maintenance,Bridge and Highway,v3,81550.02,Net 30,Credit Card,2023-01-12,false
476,Services,Port,v3,37106.51,Net 30,PayPal,2023-08-26,false
477,Maintenance,Airport,v1,90718.93,Net 60,Bank Transfer,2023-01-19,true
478,Construction,Transportation,v1,69616.01,Net 45,Credit Card,2023-09-11,true
479,Maintenance,Transportation,v4,65076.97,Net 45,PayPal,2023-04-24,false
480,Construction,Transportation,v5,63761.74,Net 30,Credit Card,2023-03-18,true
481,Construction,Airport,v1,96877.88,Net 45,Credit Card,2023-04-02,false
482,Services,Airport,v1,87026.65,Net 60,PayPal,2023-10-08,false
483,Construction,Airport,v4,62013.15,Net 45,Credit Card,2022-12-04,true
484,Services,Bridge and Highway,v4,56038.31,Net 60,Bank Transfer,2023-10-23,false
485,Maintenance,Transportation,v3,15433.05,Net 45,PayPal,2022-11-06,true
486,Services,Public Works,v2,76928.14,Net 45,Bank Transfer,2023-10-04,false
487,Supply,Transportation,v1,71586.96,Net 60,Bank Transfer,2023-06-09,false
488,Maintenance,Airport,v5,44857.48,Net 45,Bank Transfer,2022-12-17,true
489,Construction,Public Works,v2,63997.94,Net 30,PayPal,2023-09-17,true
490,Construction,Transportation,v2,14086.22,Net 60,Credit Card,2023-05-03,false
491,Construction,Engineering,v3,75274.3,Net 30,Credit Card,2023-06-12,false
492,Maintenance,Public Works,v2,98061.32,Net 30,PayPal,2023-01-28,false
493,Services,Public Works,v5,69492.62,Net 30,Bank Transfer,2023-03-06,false
494,Supply,Airport,v2,35906.4,Net 30,Credit Card,2023-01-12,true
495,Maintenance,Port,v1,46641.59,Net 30,PayPal,2023-04-27,false
496,Services,Port,v3,65485.09,Net 60,Credit Card,2023-07-07,false
497,Maintenance,Public Works,v5,87479.16,Net 45,Bank Transfer,2022-12-26,true
498,Construction,Bridge and Highway,v2,12794.16,Net 45,Bank Transfer,2023-02-01,true
499,Construction,Port,v4,39445.64,Net 60,PayPal,2023-02-22,true
500,Maintenance,Public Works,v4,99850.13,Net 30,Credit Card,2023-07-30,true
501,Construction,Port,v2,20778.25,Net 60,Bank Transfer,2023-04-04,true
502,Supply,Engineering,v5,48699.41,Net 60,Bank Transfer,2023-01-05,false
503,Maintenance,Engineering,v1,84690.87,Net 45,Bank Transfer,2023-08-17,false
504,Construction,Transportation,v4,25657.1,Net 30,Credit Card,2023-07-30,true
505,Maintenance,Engineering,v3,79686.52,Net 30,Bank Transfer,2023-03-18,true
506,Maintenance,Port,v5,57785.48,Net 45,Credit Card,2023-01-16,false
507,Supply,Bridge and Highway,v3,99809.45,Net 30,Bank Transfer,2023-09-23,false
508,Construction,Transportation,v1,45653.91,Net 60,Bank Transfer,2023-05-12,false
509,Maintenance,Public Works,v3,54330.28,Net 45,Bank Transfer,2023-10-07,true
510,Maintenance,Bridge and Highway,v3,93688.39,Net 60,Credit Card,2023-04-24,true
511,Construction,Bridge and Highway,v3,37170.52,Net 60,PayPal,2023-01-27,true
512,Supply,Port,v4,43636.23,Net 60,Credit Card,2023-02-05,false
513,Construction,Transportation,v4,44163.18,Net 30,PayPal,2022-11-27,false
514,Construction,Transportation,v2,34453.32,Net 30,Bank Transfer,2022-12-08,false
515,Services,Transportation,v2,60326.5,Net 45,PayPal,2023-07-31,false
516,Services,Engineering,v5,69270.84,Net 60,Credit Card,2023-01-18,false
517,Maintenance,Public Works,v1,69358.04,Net 45,Credit Card,2023-01-28,true
518,Construction,Port,v1,73168.03,Net 60,Credit Card,2023-03-18,true
519,Supply,Public Works,v5,38749.89,Net 45,Bank Transfer,2023-09-05,true
520,Services,Airport,v5,38488.66,Net 45,Credit Card,2023-07-11,true
521,Construction,Public Works,v3,23377.13,Net 60,Credit Card,2023-08-07,true
522,Construction,Engineering,v1,52843.71,Net 60,Bank Transfer,2023-07-27,false
523,Services,Transportation,v2,10943.25,Net 30,Credit Card,2023-06-21,true
524,Supply,Engineering,v3,73804.32,Net 30,Credit Card,2023-08-30,false
525,Construction,Port,v4,67231.65,Net 45,PayPal,2023-03-09,true
526,Maintenance,Port,v1,22505.28,Net 30,PayPal,2023-04-11,false
527,Maintenance,Transportation,v4,61778.17,Net 30,Bank Transfer,2023-07-03,true
528,Maintenance,Port,v3,11659.19,Net 30,Credit Card,2023-10-13,true
529,Services,Transportation,v1,42245.13,Net 60,Bank Transfer,2023-01-13,false
530,Services,Bridge and Highway,v3,73855.3,Net 30,PayPal,2023-04-09,true
531,Supply,Engineering,v2,56210.83,Net 60,Credit Card,2023-06-12,false
532,Maintenance,Engineering,v5,33244.63,Net 45,Bank Transfer,2022-12-01,true
533,Construction,Airport,v4,47183.36,Net 45,Credit Card,2023-10-14,true
534,Supply,Port,v1,56764.18,Net 30,Credit Card,2023-06-20,false
535,Maintenance,Airport,v5,54920.97,Net 45,PayPal,2023-10-24,false
536,Supply,Public Works,v3,26051.03,Net 45,Bank Transfer,2023-02-28,false
537,Supply,Bridge and Highway,v4,61595.64,Net 60,Credit Card,2023-08-07,true
538,Construction,Engineering,v1,66596.88,Net 30,Bank Transfer,2023-04-11,false
539,Services,Transportation,v1,12202.92,Net 45,Credit Card,2023-04-10,false
540,Supply,Airport,v3,13861.19,Net 60,Credit Card,2023-03-02,false
541,Construction,Engineering,v1,59644.07,Net 30,Credit Card,2023-06-22,true
542,Supply,Engineering,v2,97620.09,Net 60,Bank Transfer,2023-03-18,true
543,Construction,Airport,v5,13396.9,Net 30,Bank Transfer,2023-04-03,false
544,Supply,Public Works,v2,41327.32,Net 60,Bank Transfer,2023-06-01,true
545,Services,Port,v3,94268.25,Net 60,Credit Card,2023-05-02,false
546,Services,Port,v5,38274.4,Net 30,Bank Transfer,2023-03-06,true
547,Construction,Port,v1,32585.37,Net 45,Bank Transfer,2023-07-13,false
548,Maintenance,Port,v4,79729.73,Net 60,PayPal,2023-06-11,true
549,Maintenance,Airport,v1,51846.67,Net 45,Credit Card,2022-10-30,true
550,Maintenance,Engineering,v5,49235.46,Net 30,Credit Card,2023-09-06,true
551,Maintenance,Public Works,v1,90584.75,Net 60,PayPal,2023-02-26,false
552,Services,Public Works,v2,35369.7,Net 60,Bank Transfer,2023-03-13,true
553,Services,Airport,v1,56748.86,Net 45,PayPal,2023-10-20,true
554,Construction,Bridge and Highway,v2,89348.38,Net 45,Credit Card,2023-01-28,true
555,Supply,Transportation,v1,74195.63,Net 60,Credit Card,2023-09-16,false
556,Construction,Port,v1,51626.23,Net 30,PayPal,2023-09-05,false
557,Construction,Engineering,v1,49738.89,Net 30,Credit Card,2023-10-02,true
558,Services,Public Works,v1,76006.57,Net 30,Bank Transfer,2023-06-06,true
559,Construction,Airport,v3,24774.59,Net 60,Credit Card,2022-11-25,false
560,Construction,Transportation,v2,56271.89,Net 30,Credit Card,2023-10-26,true
561,Construction,Engineering,v3,43496.02,Net 60,Bank Transfer,2022-11-27,true
562,Construction,Public Works,v2,69809.18,Net 45,PayPal,2023-06-12,false
563,Services,Airport,v1,89015.94,Net 45,Credit Card,2023-02-19,true
564,Construction,Transportation,v5,78936.8,Net 30,PayPal,2022-12-27,false
565,Services,Transportation,v1,95236.66,Net 45,Bank Transfer,2023-01-24,false
566,Maintenance,Engineering,v5,74320.24,Net 45,Bank Transfer,2023-10-29,false
567,Services,Transportation,v3,90085.61,Net 60,PayPal,2023-03-30,true
568,Construction,Engineering,v3,63713.54,Net 45,Bank Transfer,2023-05-18,false
569,Supply,Transportation,v4,25238.65,Net 30,Credit Card,2023-06-01,false
570,Services,Airport,v5,95278.76,Net 45,Credit Card,2023-01-06,true
571,Maintenance,Engineering,v4,91775.84,Net 45,Bank Transfer,2023-07-01,true
572,Supply,Public Works,v4,89737.36,Net 30,PayPal,2023-05-07,true
573,Maintenance,Bridge and Highway,v3,78465.27,Net 45,Bank Transfer,2023-02-08,false
574,Supply,Transportation,v4,69389.64,Net 60,Bank Transfer,2023-09-04,false
575,Maintenance,Engineering,v2,69764.67,Net 30,Bank Transfer,2023-02-11,false
576,Services,Transportation,v2,98819.47,Net 45,Bank Transfer,2022-12-26,false
577,Services,Transportation,v2,27645.94,Net 30,Bank Transfer,2023-06-28,true
578,Supply,Transportation,v1,51684.68,Net 60,Bank Transfer,2023-08-27,false
579,Construction,Bridge and Highway,v4,97757.9,Net 60,PayPal,2023-03-28,true
580,Supply,Bridge and Highway,v5,67021.23,Net 60,PayPal,2023-06-24,true
581,Services,Bridge and Highway,v2,39075.24,Net 30,Credit Card,2023-09-10,true
582,Construction,Transportation,v2,97332.4,Net 45,Bank Transfer,2023-10-06,false
583,Maintenance,Engineering,v5,64766.17,Net 45,PayPal,2023-03-22,true
584,Maintenance,Port,v4,58349.7,Net 45,Credit Card,2023-02-03,false
585,Services,Port,v1,25863.34,Net 30,PayPal,2023-05-04,false
586,Construction,Port,v2,34921.54,Net 60,Bank Transfer,2023-04-25,true
587,Services,Engineering,v2,88268.6,Net 60,Bank Transfer,2023-03-26,true
588,Supply,Public Works,v2,80815.77,Net 30,Bank Transfer,2023-09-28,false
589,Maintenance,Public Works,v1,76239.09,Net 30,PayPal,2023-08-11,true
590,Construction,Airport,v5,12163.17,Net 30,Bank Transfer,2023-10-06,true
591,Supply,Transportation,v4,50503.0,Net 45,Credit Card,2023-05-16,true
592,Maintenance,Transportation,v3,83520.7,Net 30,PayPal,2022-11-21,false
593,Maintenance,Port,v1,62847.55,Net 45,Bank Transfer,2023-10-21,false
594,Supply,Transportation,v2,58978.17,Net 30,PayPal,2023-02-14,false
595,Construction,Public Works,v1,35961.21,Net 30,PayPal,2023-09-23,false
596,Construction,Port,v4,55849.94,Net 60,Credit Card,2022-12-01,false
597,Supply,Port,v4,63871.42,Net 60,Credit Card,2023-02-18,true
598,Supply,Public Works,v3,41792.13,Net 45,Bank Transfer,2023-10-12,true
599,Supply,Airport,v2,89043.24,Net 30,PayPal,2023-05-16,true
600,Services,Bridge and Highway,v4,18451.4,Net 45,Credit Card,2023-01-27,false
601,Services,Transportation,v2,75598.49,Net 30,Bank Transfer,2023-10-15,false
602,Services,Engineering,v5,98571.6,Net 45,Bank Transfer,2023-08-05,true
603,Maintenance,Bridge and Highway,v4,57342.24,Net 60,Bank Transfer,2023-06-04,true
604,Services,Airport,v4,51640.2,Net 45,Credit Card,2022-11-06,false
605,Supply,Port,v1,26719.52,Net 30,Credit Card,2023-07-07,false
606,Construction,Engineering,v5,87442.8,Net 60,Bank Transfer,2023-02-20,true
607,Construction,Public Works,v5,29887.49,Net 30,Credit Card,2023-10-20,true
608,Maintenance,Airport,v3,93702.88,Net 60,PayPal,2023-07-12,false
609,Construction,Port,v1,70490.25,Net 30,Bank Transfer,2023-10-14,false
610,Supply,Engineering,v4,28500.5,Net 30,Credit Card,2023-05-25,true
611,Services,Airport,v3,20127.0,Net 45,Bank Transfer,2023-01-03,true
612,Maintenance,Bridge and Highway,v5,24023.48,Net 60,PayPal,2023-01-18,false
613,Maintenance,Transportation,v5,97447.89,Net 60,Bank Transfer,2023-06-14,true
614,Construction,Airport,v3,12124.89,Net 60,Credit Card,2023-07-31,true
615,Maintenance,Transportation,v5,34360.41,Net 60,PayPal,2023-02-04,true
